review,label
may basag lang yung isang shades mas better siguro na ilagay muna sa box bago bubble wrap kase fragile sya buti isa lang ang basag pero sayang pa kase,1.0
pwede ba star meters inorder ko pero 5meters lang pinadala ni seller hanggang sa nag auto received na lang chat ako chat sa seller walang update hindi nya nirefund pera ko kahit nagrequest ako ang bobo nakakadismaya time buyer ko pa naman sa shop na to,0.0
so far okay naman sya maganda yung item thank you kay seller magugustuhan to kaibigan ko,2.0
medyo di lang satisfied kase di sya ganon kaliwanag tulad ineexpect ko yung color temperature di rin gumagana kapag pinipindot ko yung button para maswitch yung color temperature namamatay yung ilaw,1.0
wrong item po type order mali ang dumating return ko po,1.0
black ang ganda tela makapal at maganda ang quality thankyou seller,2.0
sana good dko pa na bubuksan pero sana tama at maayos ung item ko medyo na busy lang for now video and photos is not related,1.0
thank you so much nagustuhan nmin anak ko maraming salamat ulet sa uulitin thank you thank you thank you,2.0
di ko sure okey naman siya maliban sa batery lead acid alam ko di tatagal si fan ko papalitan ko siya next month di siya perfect nasa lang dahil sa battery so cheap daling masira kaya stars lang sa akin update week madaling malobat battery,1.0
subrang disappointed ako kasi hindi tama yong dumating sakin hindi sya two colors wala rin salamin,0.0
maganda sana kaso maliit ang mga size nio to41 order ko maliit pa din,1.0
ang ganda po nya maayos po pagkakapack nakasecure karton and makapal bubblewrap nya thank you po seller order po ulit ako sa susunod,2.0
mabilis malobat in the middle of the night,1.0
ang ganda pakabalot niyo nuh di ko alam kung nagtitipid kayo sa tape naka bubble wrap nga di naman naka tape buti nalang di sira,1.0
fast delivery not tried yet sana maganda sira lang yung takip but ok naman yung bottle,1.0
sira ung charger gumagana panu blik ung item,0.0
good ang pag kaka cover nka bubble wrap nman safe nman nga quality medyo malabo ang screen late pag ttype gumagana ang slot sim,1.0
awesome ang cute size na and lalo na yung color na fave ko di magulo dalhin wireless nga siya and may case happy for purchase sa uulitin seller thank you so much,2.0
rubber ganda and mura kesa palengke bibili lalot alam nila magpapasko kya mas bnili ko shoes mga anak ko shoppee eh thank you seller,2.0
malakas ung hangin nya tuwang tuwa ung anak ko and fast ung shipment kakacheck out ko kahapon madaling araw dumating na today,2.0
okay sana bubble wrap niyo next time para di nadadamage yung hawakan,1.0
hndi dumating yung design na order ko ang order ko is soccer blue and white bear pero yung binigay is etong orage tsaka white tapos yung color green na frog ibang ibang sa nakalagay dito sa picture,0.0
so cute bagay sa office table,2.0
long lasting thank you seller sa updated super bango niya at bet na bet ko yung scent super bilis lang din na ship out ni seller parang days lang na sa akin na,2.0
okay na sana kaso ung bra grabe sobrang panget pero the rest goods naman na siya ilang araw lang na deliver na sana nako kumuha bra sayang,1.0
sulit naman sa price nya okay siya pag mag isa ka then naka earphones preferably earbuds para hindi makinig yung noise fan pero all in all its good might buy again soon,1.0
ayos naman sya pero magkakaiba sya nga size and mas manipis sya unlike sa inorder ko dati goods pambahay thank you po might order again,1.0
ang ganda its legit orig naka seal at may tag yung packaging is may butas yun lang naman pero di naman napano yung bag satisfied ako excellent,2.0
no manual included don expect high quality for the price usable came in with charger good for use especially since grabe yung init hope it lasts long,1.0
ibang color iba na receive kong item layo sa order,0.0
maliit yung room and hindi ganun kalamig yung aircon hindi worth it yung price nila and also yung room na binigay saming nung una bumabaha yung sa may labas dahil sira yung shower may leak good thing when we requested for room transfer they grant naman though di,0.0
item received na poh ok naman poh sya gumagana pohthanks seller,2.0
kaya nag order ako ulit dto sa shop nato kac na gustohan ko nong una ngayon na disappoin ako kulang isa yong yong item hi nko sayang pera dto una lang pala maganda yong seller dto,0.0
nice place to stay wala nga lang vidae sa banyo but what understand in the bathroom set up was there were shower hose in the bath tub na meron push pull so if your going to use the toilet you need to pull the shower so,1.0
black order ko pero dumating orange tas pero yung dumating,0.0
maganda po yung packaging at working po yung item mali lang po color yung naideliver,1.0
received very nice thank you ginamit ko siya sa table ko,2.0
ang ganda mukhang matibay super duper nagistuhan ko ang laki for sure sa maghapon sapat ang maiinom kong tubig,2.0
di po ngana ang charger at mahirap isaksak neckfun,1.0
order received secured talaga ang packaging niya first time ko umorder sa shop na ito wala kasi dun sa dati hindi ko pa na kung legit sila kasi hini expired ang sim ko salamat seller,2.0
wrong colors wrong sizes ibang iba sa inorder ko diba nakikit ni seller orders di bale sana kung iba nalang kulay basta pinadala magagamit kopa basta basta nalang magpapadala mali disappointed naman sobra unang beses ako na scam sa shoppee grabe,0.0
ok naman siya kaso missing isang item nareceive ko,1.0
defective ung nabigay sakin kasi na ooff ilang pindot na tapos amoy sunog pag chinarge sayang lang magagamit kkdeliver ago,0.0
for this item malilinis na ung mga buhok alaga ko na pakalat kalat hopefully will last long well pack din ito,2.0
ang liit sizing nila parang pang teens ung binili ko last time na size okay naman sakin pero ngayon jusko ni hindi ko masara ang iksi nung mismong band ung cup size tama pero maikli ung mismong band ano to bibilhan ko pa pang extension pambihira,0.0
super nipis pampaganda lang wall pero di makapal for protection sa umpog,1.0
mali yung shade na dumating sakin dapat color maroon at red eyy pero parehas red ang dumating pero ang ganda naman mali nga lang,1.0
cheap wrong size wrong design sayang pera ko how could you send me wrong item,0.0
order received stars for this super nagustuhan ko po especially the square pants mas maganda pa quality nito kesa sa nabili ko sa mall godbless you and to your shop seller,2.0
maganda siya sulit yung bayad mo dito sis yes promises hindi siya nagkakalat kahit pagpawisan ka teh,2.0
mabilis na ship at deliver bought this for sister panget daw packaging pero buti di damaged yung item working naman and okay na for its price sana tumagal thank you,1.0
third order sa seller na to but now disappointed nagmessage ako said prefer dark colors black dark gray or dark blue but she sent light colors dalawa lang ang black,0.0
sana give away nalng tong item nato also order ko kay seller,1.0
super bad napaka pangit bumaon yung botton at napansin ko rin na yung pic ibang iba sa original yung original na iestrech sya pero yan hindi dapat nga star eh kaso di pede,0.0
wrong item ibabalik ko sana kaso dami pa proseso wala na ko time next time ayusin nyo product nyo kahit pa sabihing mura lang yan hindi pa din yan yung order ko,0.0
paano po ito gagamitin walang walang lalagyan battery am so disappointed hindi na talaga ako bibili sa shop na ito,0.0
super nice at ang gaganda,2.0
good it good really nice parang natural tignan pag maglagay ako nito,2.0
pink order ko pero rose red dumating,0.0
finally order has been received got these after fifteen days understandable because of the typhoon it got delayed and delayed but no worries loved the product though masikip sakin ang size hehe but the quality is so so much nice in its affordable price seller,2.0
nagustuhan sissy ko kaso yung lace nya po blue ayun sana mag tagal sya thank you seller,1.0
maganda ang quality same sa pictures fast delivery pa thank you so much maganda ang quality same sa pictures fast delivery pa thank you so much,2.0
matibay ang ganda po product matibay po sana po tatagal maganda pagka pack ni seller thank you po seller until next purchase po,2.0
ang liit size ok nman ang tela saka pagka tahi kaso maliit ang size parang pambata ung size ko return na confirm ko na ordered received eh,0.0
thank you poooo seller po sa uulitin maganda po yung product and mura lang din so much will order again,2.0
hindi man magic tape yung na receive ko tape lang sya yung first order ko naman yung may magic tape yung binigay,1.0
lady sec guard is disrespectful when ask her which zipper of backpack unzipp told me ang tanda tanda mo na di mo pa alam ginagawa mo,0.0
ang mahal for only hours it cost pesos,0.0
sarap food very good ung service and amenities restrooms are clean,2.0
mali yung color na pinadala black at gray dapat pinadala black navy blue pati maroon wrong size pa yung isa,1.0
kahapon narecieve ko ung order ko pero di sya magkapares di pareho ang sizes chat ko agd tong seller nito pero til now walang reply kahit na nakaonline naman siya maganda sana kaso di mo din magagamit dahil maliit sakin ung isang tsinelas,0.0
matibay maganda ang pagkakagawa seamless talaga walang run bumili na rin kayo guys sobrang sulit as in will order more for gifts,2.0
huy ang gandaaaa sulit na sulit for pesos no doubt kung bakit no best selling it thick enough para hindi bumakat masyado yung underwear am and ordered large tapos sakto lang yung fit sakin overall so satisfied with this purchase thank you seller,2.0
love all the lippies and glosses ordered here the packaging and the products are super nice can fit on small bags coz it also tiny haha ang cute po quality is good super cheap than if you purchase products on malls,2.0
thankyou seller order ko po ung changing color ung aend nio po hindi sna po next time masunod po ung order ko salamat po,1.0
manipis sya at small sizes pala sya,1.0
quality is good medyo masakit nga lang pag bagong gamit pero infairness maganda sya satisfied customer,1.0
not tag then factory defect pa talaga,0.0
im so sad tatlo binili pare pareho kulay dapt assorted color lang sana,0.0
nakakainis mali naman yung binigay nyo sana kung anu yung order sa inyo bigay nyo tama green purple ang order ko ang dumating nakakadala kayo nagbabayad naman tama,0.0
maganda siya kaso ang tagal deliver,1.0
tumatagal not satisfied sya maganda,0.0
poor ganda sana kaso basag yung isang pen but it okay can expect anything for cheap price,0.0
worth it medyo matagal lang dumating,1.0
ganda po quality then sobrang sulit kasi low price siya,2.0
good thank you seller at shoppee pati din pala kay kuya rider,2.0
ganda shoes and it so comfy,2.0
not responsive seller deffective items wag na kayo bumili dito sayang pera,0.0
thankyou seller nagustuhan namin para sa anak namin,2.0
good ang ganda grabe di ko expect na ganto kqganda uung quality order ulit ako next time,2.0
tama ung size at color mga inorder ko kaso stain sa white na tsinelas pero oorder parin ako sa susunod sana nga lang ung maayos naung ideliver sakin thank you seller and rider,1.0
not good worng color nag review ako sa mga nag order maganda mag feedback nila pero bakit pag dting sa order mo palpak mali ang kulay at sira ang isa nag chat ako sa seller sabi ko pink at blue babae lalaki ank ko pero ang dumating green,0.0
